,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
15574,10682,2019-02-26,3,Camiseta Listrado,2,197,394
15580,10686,2019-02-26,3,Sunga Liso,2,114,228
15581,10686,2019-02-26,3,Camiseta Linho,1,223,223
15582,10686,2019-02-26,3,Casaco Linho,1,299,299
15612,10710,2019-02-26,3,Tênis Listrado,2,262,524
15613,10710,2019-02-26,3,Mochila Xadrez,1,283,283
15614,10710,2019-02-26,3,Chinelo Estampa,1,74,74
15717,10783,2019-02-26,3,Casaco Estampa,3,256,768
15718,10783,2019-02-26,3,Pulseira Xadrez,2,87,174
15734,10795,2019-02-26,3,Camisa Gola V Estampa,1,118,118
15735,10795,2019-02-26,3,Chinelo Estampa,2,74,148
15736,10795,2019-02-26,3,Polo Linho,2,176,352
15737,10795,2019-02-26,3,Camiseta,1,180,180
15768,10813,2019-02-26,3,Meia,2,30,60
15777,10820,2019-02-26,3,Gorro Liso,2,92,184
15789,10827,2019-02-26,3,Sapato Listrado,2,363,726
15790,10827,2019-02-26,3,Terno Estampa,1,706,706
15791,10827,2019-02-26,3,Gorro Xadrez,5,85,425
