,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78681,54604,2019-10-08,3,Camisa Estampa,5,113,565
78686,54610,2019-10-08,3,Tênis,3,250,750
78687,54610,2019-10-08,3,Mochila Xadrez,2,283,566
78737,54651,2019-10-08,3,Meia Liso,1,38,38
78738,54651,2019-10-08,3,Camisa Gola V Listrado,3,116,348
78794,54689,2019-10-08,3,Pulseira Estampa,1,87,87
78795,54689,2019-10-08,3,Short Listrado,2,102,204
78796,54689,2019-10-08,3,Sunga Xadrez,1,116,116
78797,54689,2019-10-08,3,Casaco Xadrez,1,259,259
78853,54734,2019-10-08,3,Camisa Xadrez,1,105,105
78878,54750,2019-10-08,3,Tênis Estampa,1,256,256
78879,54750,2019-10-08,3,Cinto Listrado,2,214,428
78902,54763,2019-10-08,3,Casaco Listrado,2,269,538
78903,54763,2019-10-08,3,Cinto,1,200,200
