,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
67727,46868,2019-08-30,3,Camisa Listrado,1,108,108
67735,46877,2019-08-30,3,Tênis Liso,2,266,532
67741,46886,2019-08-30,3,Pulseira,2,70,140
67746,46893,2019-08-30,3,Cinto Linho,1,248,248
67790,46924,2019-08-30,3,Gorro Linho,1,124,124
67809,46937,2019-08-30,3,Meia Estampa,5,50,250
67851,46961,2019-08-30,3,Camisa Gola V Linho,1,145,145
67852,46961,2019-08-30,3,Camisa Estampa,1,113,113
67957,47030,2019-08-30,3,Casaco Estampa,3,256,768
67958,47030,2019-08-30,3,Bermuda Liso,1,157,157
