,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
98729,68437,2019-12-18,3,Pulseira Estampa,3,87,261
98757,68455,2019-12-18,3,Calça Estampa,2,177,354
98807,68500,2019-12-18,3,Sunga Estampa,2,120,240
98823,68510,2019-12-18,3,Camisa Linho,1,141,141
98824,68510,2019-12-18,3,Meia Listrado,3,37,111
98921,68566,2019-12-18,3,Bermuda Listrado,3,163,489
98958,68586,2019-12-18,3,Polo Liso,3,137,411
98959,68586,2019-12-18,3,Sapato,1,350,350
98960,68586,2019-12-18,3,Chinelo Listrado,1,73,73
98981,68608,2019-12-18,3,Sapato Listrado,2,363,726
98982,68608,2019-12-18,3,Camisa Linho,2,141,282
