,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
13018,8953,2019-02-17,3,Cueca Linho,1,93,93
13019,8953,2019-02-17,3,Relógio Listrado,3,218,654
13020,8953,2019-02-17,3,Chinelo Listrado,3,73,219
13021,8953,2019-02-17,3,Bermuda Xadrez,4,155,620
13032,8961,2019-02-17,3,Relógio,1,200,200
13098,9001,2019-02-17,3,Camisa Listrado,2,108,216
13099,9001,2019-02-17,3,Short Estampa,1,96,96
13100,9001,2019-02-17,3,Mochila Liso,1,276,276
13101,9001,2019-02-17,3,Pulseira Estampa,2,87,174
13102,9001,2019-02-17,3,Camisa Listrado,4,108,432
13158,9034,2019-02-17,3,Cueca Xadrez,1,60,60
13179,9051,2019-02-17,3,Calça Listrado,2,181,362
13180,9051,2019-02-17,3,Bermuda Estampa,2,169,338
13181,9051,2019-02-17,3,Terno Linho,3,750,2250
13215,9071,2019-02-17,3,Camisa,4,100,400
13216,9071,2019-02-17,3,Cinto Listrado,2,214,428
