,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
18632,12833,2019-03-09,3,Cueca Listrado,2,67,134
18633,12833,2019-03-09,3,Tênis Estampa,1,256,256
18685,12867,2019-03-09,3,Sapato Xadrez,2,368,736
18686,12867,2019-03-09,3,Camisa Gola V Liso,1,118,118
18687,12867,2019-03-09,3,Sapato Linho,5,391,1955
18707,12881,2019-03-09,3,Polo Liso,1,137,137
18708,12881,2019-03-09,3,Camisa Gola V Linho,1,145,145
18840,12966,2019-03-09,3,Relógio Estampa,1,219,219
18841,12966,2019-03-09,3,Pulseira Linho,3,114,342
18860,12979,2019-03-09,3,Sunga Linho,2,149,298
