,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
82412,57161,2019-10-21,3,Sunga Listrado,1,114,114
82473,57202,2019-10-21,3,Tênis Listrado,2,262,524
82474,57202,2019-10-21,3,Polo Xadrez,1,142,142
82475,57202,2019-10-21,3,Bermuda Estampa,2,169,338
82476,57202,2019-10-21,3,Pulseira Estampa,1,87,87
82477,57202,2019-10-21,3,Terno Listrado,4,709,2836
82478,57202,2019-10-21,3,Casaco Estampa,3,256,768
82479,57202,2019-10-21,3,Relógio Liso,5,216,1080
82498,57214,2019-10-21,3,Camiseta,1,180,180
82499,57214,2019-10-21,3,Short Xadrez,3,100,300
82500,57214,2019-10-21,3,Short Linho,2,133,266
82522,57242,2019-10-21,3,Camiseta Listrado,1,197,197
82523,57242,2019-10-21,3,Cinto Listrado,2,214,428
82554,57261,2019-10-21,3,Polo Listrado,1,149,149
82555,57261,2019-10-21,3,Camiseta Xadrez,1,200,200
82599,57288,2019-10-21,3,Tênis Linho,3,294,882
