,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
91935,63651,2019-11-24,3,Short Estampa,1,96,96
92096,63744,2019-11-24,3,Camisa Listrado,1,108,108
92097,63744,2019-11-24,3,Short Liso,3,108,324
92116,63757,2019-11-24,3,Sunga Listrado,4,114,456
92117,63757,2019-11-24,3,Chinelo Linho,1,105,105
92180,63801,2019-11-24,3,Polo,2,130,260
92181,63801,2019-11-24,3,Cinto Liso,1,209,209
92182,63801,2019-11-24,3,Camisa Xadrez,1,105,105
92183,63801,2019-11-24,3,Terno Linho,2,750,1500
92185,63804,2019-11-24,3,Casaco,1,250,250
92186,63804,2019-11-24,3,Sapato Xadrez,3,368,1104
