,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
14126,9664,2019-02-21,3,Calça Liso,1,190,190
14238,9742,2019-02-21,3,Short Estampa,2,96,192
14245,9748,2019-02-21,3,Polo Estampa,2,138,276
14246,9749,2019-02-21,3,Relógio Estampa,2,219,438
14301,9787,2019-02-21,3,Tênis Linho,1,294,294
14302,9787,2019-02-21,3,Bermuda Linho,1,195,195
14325,9802,2019-02-21,3,Tênis Listrado,1,262,262
14326,9802,2019-02-21,3,Casaco Estampa,1,256,256
14353,9820,2019-02-21,3,Bermuda,2,150,300
14377,9846,2019-02-21,3,Cinto Estampa,1,209,209
14378,9846,2019-02-21,3,Camiseta Listrado,1,197,197
