,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
24589,16982,2019-03-30,3,Sunga Xadrez,3,116,348
24590,16982,2019-03-30,3,Short Xadrez,5,100,500
24697,17061,2019-03-30,3,Short Linho,1,133,133
24698,17061,2019-03-30,3,Cinto Xadrez,1,215,215
24699,17061,2019-03-30,3,Camiseta,1,180,180
24700,17061,2019-03-30,3,Camisa Gola V,1,100,100
24717,17075,2019-03-30,3,Casaco Liso,1,255,255
24718,17075,2019-03-30,3,Camisa Listrado,5,108,540
24745,17094,2019-03-30,3,Terno Listrado,3,709,2127
24746,17094,2019-03-30,3,Relógio,5,200,1000
24747,17094,2019-03-30,3,Short Liso,1,108,108
24751,17100,2019-03-30,3,Calça,4,170,680
24752,17100,2019-03-30,3,Chinelo Liso,2,71,142
24753,17103,2019-03-30,3,Sapato,5,350,1750
24754,17103,2019-03-30,3,Cinto Estampa,5,209,1045
24811,17149,2019-03-30,3,Terno Estampa,3,706,2118
24812,17149,2019-03-30,3,Casaco Estampa,1,256,256
24813,17149,2019-03-30,3,Sunga Listrado,1,114,114
