,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
42586,29315,2019-06-02,3,Camiseta,1,180,180
42587,29315,2019-06-02,3,Sapato Liso,2,368,736
42624,29341,2019-06-02,3,Camiseta Estampa,2,196,392
42625,29341,2019-06-02,3,Sapato,1,350,350
42626,29341,2019-06-02,3,Terno Linho,1,750,750
42671,29373,2019-06-02,3,Gorro,1,80,80
42672,29374,2019-06-02,3,Sapato Xadrez,1,368,368
42673,29374,2019-06-02,3,Short Estampa,2,96,192
42674,29374,2019-06-02,3,Chinelo Linho,2,105,210
42741,29422,2019-06-02,3,Relógio,3,200,600
42771,29449,2019-06-02,3,Cueca Estampa,2,66,132
42772,29449,2019-06-02,3,Short Xadrez,1,100,100
42814,29484,2019-06-02,3,Terno,1,700,700
42833,29503,2019-06-02,3,Sapato,2,350,700
42834,29503,2019-06-02,3,Mochila Liso,1,276,276
