,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
42094,28977,2019-05-31,3,Cueca Linho,3,93,279
42099,28983,2019-05-31,3,Sunga Linho,4,149,596
42100,28983,2019-05-31,3,Relógio Xadrez,2,214,428
42101,28983,2019-05-31,3,Pulseira Listrado,2,79,158
42132,29002,2019-05-31,3,Tênis Listrado,2,262,524
42133,29002,2019-05-31,3,Cueca Estampa,1,66,66
42134,29002,2019-05-31,3,Tênis Linho,4,294,1176
42172,29025,2019-05-31,3,Meia Linho,3,78,234
42173,29025,2019-05-31,3,Camiseta,1,180,180
42174,29025,2019-05-31,3,Bermuda,2,150,300
42206,29050,2019-05-31,3,Camiseta Xadrez,1,200,200
42207,29050,2019-05-31,3,Polo,5,130,650
42208,29050,2019-05-31,3,Casaco Listrado,1,269,269
42209,29050,2019-05-31,3,Camisa Gola V Liso,1,118,118
42227,29063,2019-05-31,3,Calça,2,170,340
42228,29063,2019-05-31,3,Sapato,2,350,700
42229,29063,2019-05-31,3,Camisa Gola V Listrado,1,116,116
42249,29075,2019-05-31,3,Cinto Estampa,3,209,627
42261,29080,2019-05-31,3,Camisa Gola V Listrado,4,116,464
42262,29080,2019-05-31,3,Chinelo Linho,1,105,105
42263,29080,2019-05-31,3,Camiseta Estampa,2,196,392
